"rets" "tips" "level" "tree_child" "tree_based" "fu_stable" "normal" "gen_no" "degen_no" "neu_no" "recon" "row_row"
"17222" 1 8 1 TRUE TRUE TRUE FALSE 0 0 1 TRUE 61
"17223" 3 20 3 TRUE TRUE TRUE FALSE 1 0 2 TRUE 61
"17224" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17225" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17226" 1 16 1 TRUE TRUE TRUE FALSE 0 0 1 TRUE 61
"17227" 35 76 35 FALSE TRUE FALSE FALSE 26 3 6 TRUE 61
"17228" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17229" 5 33 5 TRUE TRUE TRUE FALSE 4 0 1 TRUE 61
"17230" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17231" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17232" 31 75 31 FALSE TRUE FALSE FALSE 23 0 8 TRUE 61
"17233" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17234" 25 53 25 FALSE TRUE FALSE FALSE 16 1 8 TRUE 61
"17235" 173 269 173 FALSE TRUE FALSE FALSE 148 1 24 TRUE 61
"17236" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17237" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17238" 3050 3241 3050 FALSE TRUE FALSE FALSE 2959 1 90 TRUE 61
"17239" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17240" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17241" 1 13 1 TRUE TRUE TRUE TRUE 0 0 1 TRUE 61
"17242" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17243" 60 127 60 FALSE TRUE TRUE FALSE 43 2 15 TRUE 61
"17244" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17245" 2 11 2 FALSE TRUE FALSE FALSE 0 0 2 TRUE 61
"17246" 55 115 55 FALSE TRUE FALSE FALSE 43 0 12 TRUE 61
"17247" 1 2 1 FALSE TRUE TRUE FALSE 0 1 0 TRUE 61
"17248" 10 43 9 TRUE TRUE TRUE TRUE 6 0 4 TRUE 61
"17249" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17250" 10 27 10 FALSE TRUE FALSE FALSE 4 0 6 TRUE 61
"17251" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17252" 106 203 106 FALSE TRUE FALSE FALSE 93 0 13 TRUE 61
"17253" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17254" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17255" 9 31 9 FALSE TRUE TRUE FALSE 3 1 5 TRUE 61
"17256" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17257" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17258" 1 22 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17259" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17260" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17261" 3 22 3 TRUE TRUE TRUE TRUE 3 0 0 TRUE 61
"17262" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17263" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17264" 83 152 83 FALSE TRUE TRUE FALSE 74 1 8 TRUE 61
"17265" 16 43 16 TRUE TRUE TRUE FALSE 13 0 3 TRUE 61
"17266" 21 54 20 FALSE TRUE FALSE FALSE 15 1 5 TRUE 61
"17267" 32 77 32 FALSE TRUE TRUE FALSE 28 0 4 TRUE 61
"17268" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17269" 6 25 6 TRUE TRUE TRUE TRUE 3 0 3 TRUE 61
"17270" 2 22 2 FALSE TRUE TRUE FALSE 1 1 0 TRUE 61
"17271" 5 26 5 TRUE TRUE TRUE TRUE 4 0 1 TRUE 61
"17272" 106 190 106 FALSE TRUE FALSE FALSE 90 0 16 TRUE 61
"17273" 3 10 3 FALSE TRUE FALSE FALSE 1 0 2 TRUE 61
"17274" 18 58 18 FALSE TRUE TRUE FALSE 16 0 2 TRUE 61
"17275" 2 13 2 FALSE TRUE TRUE FALSE 1 0 1 TRUE 61
"17276" 18 57 18 FALSE TRUE FALSE FALSE 13 1 4 TRUE 61
"17277" 7 24 7 FALSE TRUE FALSE FALSE 3 0 4 TRUE 61
"17278" 5 30 5 FALSE TRUE TRUE FALSE 3 0 2 TRUE 61
"17279" 1 8 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17280" 14 50 14 FALSE TRUE FALSE FALSE 10 0 4 TRUE 61
"17281" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17282" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17283" 40 86 40 FALSE TRUE FALSE FALSE 31 0 9 TRUE 61
"17284" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17285" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17286" 55 119 55 FALSE TRUE FALSE FALSE 42 1 12 TRUE 61
"17287" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17288" 2 18 2 TRUE TRUE TRUE FALSE 1 0 1 TRUE 61
"17289" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17290" 3 17 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17291" 4 22 4 TRUE TRUE TRUE TRUE 4 0 0 TRUE 61
"17292" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17293" 2 17 1 TRUE TRUE TRUE FALSE 1 0 1 TRUE 61
"17294" 3 24 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17295" 10 45 10 TRUE TRUE TRUE TRUE 6 0 4 TRUE 61
"17296" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17297" 4 20 4 TRUE TRUE TRUE TRUE 4 0 0 TRUE 61
"17298" 7 37 7 TRUE TRUE TRUE TRUE 6 0 1 TRUE 61
"17299" 179 247 179 FALSE FALSE FALSE FALSE 153 3 23 TRUE 61
"17300" 8 31 8 TRUE TRUE TRUE TRUE 7 1 0 TRUE 61
"17301" 6 31 6 FALSE TRUE FALSE FALSE 3 2 1 TRUE 61
"17302" 2 11 2 TRUE TRUE TRUE FALSE 1 0 1 TRUE 61
"17303" 1 8 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17304" 1 6 1 TRUE TRUE TRUE TRUE 0 0 1 TRUE 61
"17305" 10 36 10 TRUE TRUE TRUE TRUE 9 0 1 TRUE 61
"17306" 7 28 6 TRUE TRUE TRUE TRUE 5 0 2 TRUE 61
"17307" 8 40 8 TRUE TRUE TRUE TRUE 8 0 0 TRUE 61
"17308" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17309" 5 24 5 TRUE TRUE TRUE FALSE 2 0 3 TRUE 61
"17310" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17311" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17312" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17313" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17314" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17315" 1 8 1 TRUE TRUE TRUE FALSE 0 1 0 TRUE 61
"17316" 4 33 4 TRUE TRUE TRUE TRUE 2 0 2 TRUE 61
"17317" 1 7 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17318" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17319" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17320" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17321" 25 67 25 FALSE TRUE FALSE FALSE 22 0 3 TRUE 61
"17322" 11 40 11 TRUE TRUE TRUE FALSE 10 0 1 TRUE 61
"17323" 0 17 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17324" 41 94 41 FALSE TRUE FALSE FALSE 31 1 9 TRUE 61
"17325" 31 88 31 FALSE TRUE TRUE FALSE 25 2 4 TRUE 61
"17326" 1 11 1 TRUE TRUE TRUE TRUE 0 1 0 TRUE 61
"17327" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17328" 1 4 1 TRUE TRUE TRUE FALSE 0 0 1 TRUE 61
"17329" 3 32 3 TRUE TRUE TRUE TRUE 1 0 2 TRUE 61
"17330" 6 36 5 FALSE TRUE FALSE FALSE 3 0 3 TRUE 61
"17331" 7 36 7 FALSE TRUE FALSE FALSE 3 0 4 TRUE 61
"17332" 5 23 5 TRUE TRUE TRUE FALSE 4 0 1 TRUE 61
"17333" 28 74 28 FALSE TRUE FALSE FALSE 19 2 7 TRUE 61
"17334" 14 45 14 TRUE TRUE TRUE TRUE 10 0 4 TRUE 61
"17335" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17336" 114 198 114 FALSE TRUE FALSE FALSE 99 1 14 TRUE 61
"17337" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17338" 2 16 2 TRUE TRUE TRUE FALSE 1 0 1 TRUE 61
"17339" 2 16 2 TRUE TRUE TRUE TRUE 1 0 1 TRUE 61
"17340" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17341" 6 25 6 FALSE TRUE TRUE FALSE 2 1 3 TRUE 61
"17342" 3 30 3 FALSE TRUE TRUE FALSE 2 0 1 TRUE 61
"17343" 614 778 614 FALSE TRUE FALSE FALSE 585 0 29 TRUE 61
"17344" 44 108 43 FALSE TRUE TRUE FALSE 36 0 8 TRUE 61
"17345" 20 58 20 TRUE TRUE TRUE TRUE 17 1 2 TRUE 61
"17346" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17347" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17348" 7 18 7 TRUE TRUE TRUE TRUE 6 0 1 TRUE 61
"17349" 2 8 2 TRUE TRUE TRUE TRUE 2 0 0 TRUE 61
"17350" 21 58 21 FALSE TRUE TRUE FALSE 16 1 4 TRUE 61
"17351" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17352" 16 62 16 FALSE TRUE TRUE FALSE 11 0 5 TRUE 61
"17353" 3 21 1 TRUE TRUE TRUE TRUE 3 0 0 TRUE 61
"17354" 34 93 34 FALSE TRUE TRUE FALSE 31 0 3 TRUE 61
"17355" 20 53 20 FALSE TRUE FALSE FALSE 14 0 6 TRUE 61
"17356" 3 21 3 TRUE TRUE TRUE FALSE 2 1 0 TRUE 61
"17357" 1 9 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17358" 2 11 2 TRUE TRUE TRUE TRUE 2 0 0 TRUE 61
"17359" 2 18 2 TRUE TRUE TRUE TRUE 1 1 0 TRUE 61
"17360" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17361" 7 36 7 TRUE TRUE TRUE TRUE 7 0 0 TRUE 61
"17362" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17363" 15 67 15 FALSE TRUE FALSE FALSE 14 0 1 TRUE 61
"17364" 9 40 8 FALSE TRUE TRUE FALSE 7 0 2 TRUE 61
"17365" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17366" 5 38 5 TRUE TRUE TRUE TRUE 3 0 2 TRUE 61
"17367" 12 51 12 FALSE TRUE TRUE FALSE 11 0 1 TRUE 61
"17368" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17369" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17370" 5 26 5 TRUE TRUE TRUE TRUE 4 0 1 TRUE 61
"17371" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17372" 35 96 35 FALSE TRUE FALSE FALSE 27 3 5 TRUE 61
"17373" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17374" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17375" 10 53 10 TRUE TRUE TRUE TRUE 6 0 4 TRUE 61
"17376" 1 6 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17377" 4 27 4 TRUE TRUE TRUE TRUE 3 0 1 TRUE 61
"17378" 29 68 29 FALSE TRUE FALSE FALSE 22 3 4 TRUE 61
"17379" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17380" 6 31 6 TRUE TRUE TRUE TRUE 5 0 1 TRUE 61
"17381" 7 29 5 TRUE TRUE TRUE TRUE 7 0 0 TRUE 61
"17382" 11 44 11 FALSE TRUE FALSE FALSE 8 0 3 TRUE 61
"17383" 205 314 205 FALSE TRUE FALSE FALSE 183 1 21 TRUE 61
"17384" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17385" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17386" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17387" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17388" 3 28 2 TRUE TRUE TRUE TRUE 3 0 0 TRUE 61
"17389" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17390" 18 70 18 TRUE TRUE TRUE TRUE 15 0 3 TRUE 61
"17391" 5 24 5 TRUE TRUE TRUE TRUE 5 0 0 TRUE 61
"17392" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17393" 12 47 12 TRUE TRUE TRUE TRUE 12 0 0 TRUE 61
"17394" 11 32 11 TRUE TRUE TRUE TRUE 7 1 3 TRUE 61
"17395" 5 19 5 FALSE TRUE FALSE FALSE 3 1 1 TRUE 61
"17396" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17397" 3 18 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17398" 11 38 11 TRUE TRUE TRUE TRUE 9 1 1 TRUE 61
"17399" 6 30 6 TRUE TRUE TRUE TRUE 4 0 2 TRUE 61
"17400" 149 230 149 FALSE TRUE FALSE FALSE 124 1 24 TRUE 61
"17401" 19 60 19 FALSE TRUE FALSE FALSE 13 1 5 TRUE 61
"17402" 3 24 3 TRUE TRUE TRUE FALSE 2 0 1 TRUE 61
"17403" 65 147 65 FALSE TRUE FALSE FALSE 54 0 11 TRUE 61
"17404" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17405" 5 25 5 TRUE TRUE TRUE TRUE 3 1 1 TRUE 61
"17406" 1 5 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17407" 5 20 4 FALSE TRUE FALSE FALSE 3 1 1 TRUE 61
"17408" 4 28 4 TRUE TRUE TRUE TRUE 2 0 2 TRUE 61
"17409" 1 23 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17410" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17411" 6 34 6 TRUE TRUE TRUE TRUE 5 0 1 TRUE 61
"17412" 8 43 8 TRUE TRUE TRUE TRUE 8 0 0 TRUE 61
"17413" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17414" 5 30 5 TRUE TRUE TRUE FALSE 1 0 4 TRUE 61
"17415" 254 351 254 FALSE TRUE FALSE FALSE 222 1 31 TRUE 61
"17416" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17417" 80 144 80 FALSE TRUE FALSE FALSE 67 1 12 TRUE 61
"17418" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17419" 39 99 39 FALSE TRUE FALSE FALSE 32 1 6 TRUE 61
"17420" 1 9 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17421" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17422" 10 28 9 FALSE TRUE TRUE FALSE 6 1 3 TRUE 61
"17423" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17424" 8 32 8 TRUE TRUE TRUE FALSE 4 1 3 TRUE 61
"17425" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17426" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17427" 2 18 1 TRUE TRUE TRUE TRUE 1 0 1 TRUE 61
"17428" 4 31 4 TRUE TRUE TRUE TRUE 4 0 0 TRUE 61
"17429" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17430" 38 87 38 FALSE TRUE FALSE FALSE 30 0 8 TRUE 61
"17431" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17432" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17433" 30 85 30 FALSE TRUE FALSE FALSE 23 1 6 TRUE 61
"17434" 2 21 2 TRUE TRUE TRUE TRUE 2 0 0 TRUE 61
"17435" 52 111 52 FALSE TRUE FALSE FALSE 42 2 8 TRUE 61
"17436" 39 87 39 FALSE TRUE FALSE FALSE 30 1 8 TRUE 61
"17437" 1 9 1 TRUE TRUE TRUE FALSE 0 1 0 TRUE 61
"17438" 2 17 1 TRUE TRUE TRUE FALSE 1 1 0 TRUE 61
"17439" 1 9 1 FALSE TRUE TRUE FALSE 0 1 0 TRUE 61
"17440" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17441" 30 75 29 FALSE TRUE TRUE FALSE 25 1 4 TRUE 61
"17442" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17443" 13 48 13 TRUE TRUE TRUE TRUE 11 0 2 TRUE 61
"17444" 3 16 3 TRUE TRUE TRUE TRUE 3 0 0 TRUE 61
"17445" 5 25 3 FALSE TRUE TRUE FALSE 3 2 0 TRUE 61
"17446" 260 376 260 FALSE TRUE FALSE FALSE 234 0 26 TRUE 61
"17447" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17448" 22 55 22 FALSE TRUE FALSE FALSE 16 1 5 TRUE 61
"17449" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17450" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17451" 20 55 20 TRUE TRUE TRUE FALSE 15 2 3 TRUE 61
"17452" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17453" 203 288 203 FALSE FALSE FALSE FALSE 175 4 24 TRUE 61
"17454" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17455" 4 21 4 TRUE TRUE TRUE TRUE 4 0 0 TRUE 61
"17456" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17457" 120 211 120 FALSE TRUE FALSE FALSE 104 1 15 TRUE 61
"17458" 3 18 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17459" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17460" 2 16 2 TRUE TRUE TRUE TRUE 2 0 0 TRUE 61
"17461" 6 27 6 FALSE TRUE TRUE FALSE 3 2 1 TRUE 61
"17462" 4 28 3 TRUE TRUE TRUE FALSE 3 0 1 TRUE 61
"17463" 11 43 11 TRUE TRUE TRUE TRUE 8 1 2 TRUE 61
"17464" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17465" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17466" 4 24 4 TRUE TRUE TRUE TRUE 2 1 1 TRUE 61
"17467" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17468" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17469" 49 112 49 FALSE TRUE TRUE FALSE 41 1 7 TRUE 61
"17470" 3 28 2 TRUE TRUE TRUE FALSE 2 0 1 TRUE 61
"17471" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17472" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17473" 5 21 5 TRUE TRUE TRUE TRUE 5 0 0 TRUE 61
"17474" 7 40 7 FALSE TRUE TRUE FALSE 6 0 1 TRUE 61
"17475" 0 23 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17476" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17477" 14 52 14 TRUE TRUE TRUE FALSE 12 0 2 TRUE 61
"17478" 77 160 77 FALSE TRUE FALSE FALSE 61 1 15 TRUE 61
"17479" 6 33 6 FALSE TRUE TRUE FALSE 4 0 2 TRUE 61
"17480" 5 36 5 FALSE TRUE TRUE FALSE 3 0 2 TRUE 61
"17481" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17482" 4 22 4 TRUE TRUE TRUE TRUE 4 0 0 TRUE 61
"17483" 69 138 69 FALSE TRUE FALSE FALSE 58 0 11 TRUE 61
"17484" 3 13 3 FALSE TRUE FALSE FALSE 1 1 1 TRUE 61
"17485" 34 90 34 FALSE TRUE FALSE FALSE 27 1 6 TRUE 61
"17486" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17487" 25 90 25 FALSE TRUE TRUE FALSE 22 0 3 TRUE 61
"17488" 4 11 4 FALSE TRUE TRUE FALSE 2 0 2 TRUE 61
"17489" 9 36 9 FALSE TRUE TRUE FALSE 5 0 4 TRUE 61
"17490" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17491" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17492" 30 78 30 FALSE TRUE FALSE FALSE 25 1 4 TRUE 61
"17493" 17 50 17 FALSE TRUE FALSE FALSE 10 0 7 TRUE 61
"17494" 1 11 1 TRUE TRUE TRUE FALSE 0 0 1 TRUE 61
"17495" 2 24 2 TRUE TRUE TRUE TRUE 1 0 1 TRUE 61
"17496" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17497" 81 150 81 FALSE TRUE TRUE FALSE 71 1 9 TRUE 61
"17498" 1 20 1 TRUE TRUE TRUE FALSE 0 0 1 TRUE 61
"17499" 3 18 3 TRUE TRUE TRUE FALSE 2 1 0 TRUE 61
"17500" 8 41 8 TRUE TRUE TRUE TRUE 6 0 2 TRUE 61
"17501" 10 45 9 TRUE TRUE TRUE TRUE 8 0 2 TRUE 61
"17502" 3 25 3 TRUE TRUE TRUE FALSE 2 1 0 TRUE 61
"17503" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17504" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17505" 80 143 80 FALSE TRUE FALSE FALSE 70 2 8 TRUE 61
"17506" 29 73 29 FALSE TRUE FALSE FALSE 23 1 5 TRUE 61
"17507" 3 25 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17508" 3 17 3 TRUE TRUE TRUE TRUE 3 0 0 TRUE 61
"17509" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17510" 2 26 2 TRUE TRUE TRUE FALSE 1 0 1 TRUE 61
"17511" 27 73 27 TRUE TRUE TRUE TRUE 24 0 3 TRUE 61
"17512" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17513" 8 51 8 TRUE TRUE TRUE TRUE 7 0 1 TRUE 61
"17514" 5 29 5 TRUE TRUE TRUE TRUE 4 0 1 TRUE 61
"17515" 2 12 2 TRUE TRUE TRUE TRUE 0 0 2 TRUE 61
"17516" 8 39 7 TRUE TRUE TRUE TRUE 6 0 2 TRUE 61
"17517" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17518" 117 209 117 FALSE TRUE FALSE FALSE 104 1 12 TRUE 61
"17519" 3 14 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17520" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17521" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17522" 71 156 71 FALSE TRUE FALSE FALSE 62 0 9 TRUE 61
"17523" 4 27 4 FALSE TRUE TRUE FALSE 2 0 2 TRUE 61
"17524" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17525" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17526" 15 48 14 TRUE TRUE TRUE FALSE 8 0 7 TRUE 61
"17527" 2571 2810 2571 FALSE TRUE FALSE FALSE 2503 0 68 TRUE 61
"17528" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17529" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17530" 34 89 34 FALSE TRUE FALSE FALSE 27 1 6 TRUE 61
"17531" 27 79 27 TRUE TRUE TRUE TRUE 23 0 4 TRUE 61
"17532" 4 26 1 TRUE TRUE TRUE TRUE 3 0 1 TRUE 61
"17533" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17534" 2 16 2 TRUE TRUE TRUE TRUE 2 0 0 TRUE 61
"17535" 3 24 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17536" 1 19 1 TRUE TRUE TRUE TRUE 0 0 1 TRUE 61
"17537" 4 26 4 TRUE TRUE TRUE TRUE 2 1 1 TRUE 61
"17538" 215 318 215 FALSE TRUE FALSE FALSE 185 1 29 TRUE 61
"17539" 5 18 5 TRUE TRUE TRUE TRUE 3 0 2 TRUE 61
"17540" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17541" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17542" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17543" 183 274 183 FALSE TRUE FALSE FALSE 159 0 24 TRUE 61
"17544" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17545" 2 22 2 TRUE TRUE TRUE TRUE 2 0 0 TRUE 61
"17546" 5 29 5 TRUE TRUE TRUE TRUE 4 0 1 TRUE 61
"17547" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17548" 5 24 5 TRUE TRUE TRUE TRUE 4 0 1 TRUE 61
"17549" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17550" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17551" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 TRUE 61
"17552" 12 47 12 FALSE TRUE TRUE FALSE 7 0 5 TRUE 61
"17553" 3 13 3 TRUE TRUE TRUE FALSE 1 0 2 TRUE 61
"17554" 3 30 2 TRUE TRUE TRUE TRUE 1 0 2 TRUE 61
"17555" 12 39 12 TRUE TRUE TRUE TRUE 10 0 2 TRUE 61
"17556" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17557" 3 15 3 TRUE TRUE TRUE TRUE 2 0 1 TRUE 61
"17558" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17559" 0 1 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17560" 25 73 25 FALSE TRUE FALSE FALSE 19 0 6 TRUE 61
"17561" 8 31 8 FALSE TRUE FALSE FALSE 5 0 3 TRUE 61
"17562" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA TRUE 61
"17563" 14 49 14 FALSE TRUE FALSE FALSE 9 1 4 TRUE 61
